fecha,vel_viento,presion_atmosferica,humedad_relativa,frentes_frios,radiacion_solar,luminosidad,contaminacion_atmosferica,cobertura_nubosa,temperatura
2022-06-19,35.0,1198.0,94.0,0,1418.0,7.0,40.0,52.0,37.0
2022-06-20,38.0,1312.0,104.0,1,676.0,77.0,347.0,66.0,41.0
2022-06-21,48.0,1335.0,146.0,1,995.0,80.0,365.0,59.0,38.0
2022-06-22,50.0,1304.0,46.0,1,2014.0,45.0,165.0,117.0,30.0
2022-06-23,44.0,1384.0,136.0,0,1303.0,38.0,346.0,23.0,25.0
2022-06-24,56.0,1357.0,137.0,1,1078.0,85.0,424.0,38.0,33.0
2022-06-25,45.0,1252.0,95.0,0,1599.0,37.0,235.0,85.0,29.0
2022-06-26,57.0,1135.0,93.0,0,643.0,24.0,307.0,24.0,28.0
2022-06-27,52.0,1313.0,73.0,1,1037.0,11.0,71.0,53.0,27.0
2022-06-28,50.0,1297.0,145.0,1,1239.0,42.0,447.0,66.0,34.0
2022-06-29,43.0,1132.0,121.0,1,2008.0,69.0,428.0,38.0,24.0
2022-06-30,40.0,1095.0,37.0,1,671.0,33.0,457.0,22.0,26.0
2022-07-01,45.0,1200.0,138.0,1,567.0,11.0,88.0,48.0,26.0
2022-07-02,45.0,1237.0,112.0,0,392.0,67.0,63.0,114.0,26.0
2022-07-03,32.0,1198.0,122.0,1,900.0,68.0,309.0,46.0,25.0
2022-07-04,42.0,1186.0,130.0,0,862.0,12.0,7.0,40.0,34.0
2022-07-05,35.0,1226.0,73.0,0,863.0,78.0,173.0,26.0,12.0
2022-07-06,40.0,1241.0,112.0,0,840.0,98.0,418.0,62.0,38.0
2022-07-07,41.0,1188.0,45.0,1,1719.0,41.0,199.0,52.0,8.0
2022-07-08,48.0,1244.0,67.0,1,985.0,32.0,249.0,78.0,31.0
2022-07-09,42.0,1295.0,62.0,0,244.0,72.0,116.0,42.0,31.0
2022-07-10,52.0,1317.0,64.0,1,1154.0,24.0,225.0,60.0,21.0
2022-07-11,47.0,1337.0,70.0,0,1791.0,44.0,255.0,17.0,30.0
2022-07-12,56.0,1325.0,126.0,0,1581.0,24.0,93.0,76.0,24.0
2022-07-13,35.0,1302.0,68.0,1,1378.0,34.0,62.0,56.0,28.0
2022-07-14,51.0,1195.0,49.0,0,430.0,53.0,387.0,58.0,17.0
2022-07-15,33.0,1277.0,95.0,0,437.0,48.0,50.0,44.0,34.0
2022-07-16,43.0,1233.0,142.0,1,1800.0,40.0,189.0,83.0,27.0
2022-07-17,40.0,1157.0,32.0,1,507.0,75.0,407.0,71.0,15.0
2022-07-18,51.0,1222.0,73.0,1,394.0,40.0,94.0,91.0,29.0
2022-07-19,50.0,1272.0,140.0,0,348.0,75.0,40.0,51.0,31.0
2022-07-20,34.0,1205.0,80.0,1,938.0,57.0,318.0,16.0,29.0
2022-07-21,31.0,1245.0,77.0,1,294.0,56.0,202.0,34.0,9.0
2022-07-22,41.0,1327.0,55.0,1,1206.0,81.0,194.0,43.0,37.0
2022-07-23,43.0,1150.0,38.0,1,1808.0,49.0,288.0,23.0,24.0
2022-07-24,42.0,1160.0,124.0,0,1990.0,38.0,409.0,44.0,35.0
2022-07-25,39.0,1254.0,106.0,0,280.0,63.0,328.0,32.0,24.0
2022-07-26,64.0,1285.0,92.0,1,1378.0,83.0,222.0,61.0,32.0
2022-07-27,46.0,1138.0,108.0,0,293.0,59.0,363.0,53.0,28.0
2022-07-28,45.0,1160.0,80.0,1,831.0,82.0,218.0,60.0,26.0
2022-07-29,57.0,1122.0,56.0,1,740.0,92.0,125.0,65.0,26.0
2022-07-30,49.0,1193.0,117.0,0,1931.0,4.0,126.0,52.0,30.0
2022-07-31,51.0,1140.0,57.0,1,820.0,93.0,34.0,57.0,36.0
2022-08-01,47.0,1319.0,128.0,0,941.0,42.0,165.0,63.0,28.0
2022-08-02,41.0,1163.0,89.0,0,1690.0,62.0,28.0,80.0,20.0
2022-08-03,26.0,1213.0,145.0,0,1737.0,11.0,230.0,114.0,26.0
2022-08-04,57.0,1346.0,51.0,1,1023.0,64.0,284.0,42.0,21.0
2022-08-05,51.0,1295.0,151.0,1,1538.0,71.0,106.0,54.0,26.0
2022-08-06,45.0,1322.0,65.0,1,1639.0,37.0,373.0,23.0,24.0
2022-08-07,58.0,1293.0,35.0,1,1488.0,25.0,351.0,60.0,18.0
2022-08-08,49.0,1300.0,45.0,0,1177.0,97.0,275.0,68.0,28.0
2022-08-09,50.0,1244.0,147.0,0,990.0,55.0,317.0,47.0,30.0
2022-08-10,50.0,1303.0,63.0,1,1088.0,65.0,145.0,51.0,23.0
2022-08-11,62.0,1223.0,55.0,0,1256.0,48.0,253.0,91.0,27.0
2022-08-12,42.0,1147.0,45.0,1,503.0,4.0,352.0,34.0,29.0
2022-08-13,49.0,1344.0,148.0,0,465.0,46.0,177.0,126.0,15.0
2022-08-14,52.0,1248.0,77.0,0,1150.0,72.0,290.0,102.0,41.0
2022-08-15,43.0,1283.0,71.0,1,1690.0,12.0,4.0,47.0,33.0
2022-08-16,53.0,1165.0,136.0,1,1698.0,89.0,25.0,41.0,35.0
2022-08-17,58.0,1377.0,44.0,1,297.0,74.0,267.0,45.0,38.0
2022-08-18,37.0,1204.0,78.0,1,1929.0,1.0,20.0,73.0,30.0
2022-08-19,42.0,1320.0,44.0,1,1063.0,42.0,390.0,44.0,25.0
2022-08-20,56.0,1260.0,146.0,1,1867.0,90.0,225.0,94.0,36.0
2022-08-21,37.0,1323.0,99.0,0,940.0,79.0,14.0,64.0,38.0
2022-08-22,36.0,1178.0,151.0,1,972.0,82.0,270.0,41.0,34.0
2022-08-23,46.0,1223.0,125.0,1,1251.0,41.0,97.0,25.0,28.0
2022-08-24,46.0,1193.0,133.0,1,839.0,71.0,122.0,44.0,30.0
2022-08-25,52.0,1331.0,56.0,0,1516.0,24.0,144.0,19.0,16.0
2022-08-26,52.0,1283.0,63.0,0,257.0,96.0,5.0,73.0,34.0
2022-08-27,48.0,1248.0,136.0,1,1566.0,26.0,209.0,33.0,27.0
2022-08-28,33.0,1244.0,57.0,1,2094.0,72.0,161.0,48.0,28.0
2022-08-29,39.0,1230.0,66.0,0,1483.0,10.0,365.0,58.0,28.0
2022-08-30,39.0,1286.0,104.0,1,557.0,63.0,338.0,30.0,44.0
2022-08-31,54.0,1228.0,70.0,1,1190.0,67.0,44.0,69.0,33.0
2022-09-01,38.0,1275.0,59.0,1,823.0,36.0,89.0,34.0,19.0
2022-09-02,53.0,1440.0,69.0,0,1418.0,52.0,424.0,47.0,25.0
2022-09-03,46.0,1346.0,136.0,1,1345.0,4.0,224.0,55.0,33.0
2022-09-04,45.0,1225.0,46.0,0,313.0,16.0,344.0,40.0,23.0
2022-09-05,37.0,1172.0,37.0,1,1193.0,15.0,370.0,101.0,20.0
2022-09-06,51.0,1299.0,104.0,0,1160.0,42.0,240.0,8.0,35.0
2022-09-07,56.0,1143.0,99.0,1,568.0,38.0,209.0,44.0,11.0
2022-09-08,30.0,1361.0,34.0,0,502.0,57.0,415.0,39.0,18.0
2022-09-09,40.0,1144.0,114.0,1,1921.0,57.0,336.0,52.0,28.0
2022-09-10,50.0,1299.0,106.0,1,1580.0,53.0,429.0,34.0,29.0
2022-09-11,57.0,1205.0,140.0,1,368.0,28.0,351.0,96.0,21.0
2022-09-12,53.0,1210.0,96.0,0,1761.0,66.0,12.0,92.0,32.0
2022-09-13,38.0,1319.0,33.0,1,1182.0,33.0,157.0,69.0,17.0
2022-09-14,48.0,1239.0,107.0,1,2054.0,49.0,359.0,6.0,29.0
2022-09-15,48.0,1179.0,72.0,0,1200.0,66.0,342.0,76.0,47.0
2022-09-16,43.0,1216.0,46.0,1,2084.0,79.0,273.0,80.0,20.0
2022-09-17,52.0,1290.0,132.0,1,1383.0,44.0,411.0,53.0,31.0
2022-09-18,55.0,1237.0,43.0,0,977.0,8.0,81.0,62.0,23.0
2022-09-19,48.0,1285.0,35.0,0,1025.0,13.0,128.0,5.0,38.0
2022-09-20,48.0,1331.0,70.0,0,633.0,60.0,116.0,112.0,4.0
2022-09-21,54.0,1321.0,78.0,0,1745.0,70.0,35.0,102.0,31.0
2022-09-22,56.0,1238.0,92.0,0,641.0,44.0,170.0,99.0,28.0
2022-09-23,33.0,1216.0,49.0,1,1787.0,10.0,409.0,57.0,36.0
2022-09-24,52.0,1251.0,124.0,0,1094.0,67.0,404.0,65.0,38.0
2022-09-25,48.0,1201.0,53.0,0,831.0,98.0,26.0,43.0,28.0
2022-09-26,36.0,1368.0,65.0,1,1355.0,11.0,247.0,50.0,32.0
2022-09-27,49.0,1297.0,79.0,0,342.0,58.0,218.0,60.0,31.0
2022-09-28,50.0,1175.0,66.0,0,435.0,22.0,98.0,46.0,38.0
2022-09-29,33.0,1259.0,119.0,0,1847.0,43.0,203.0,98.0,15.0
2022-09-30,50.0,1382.0,100.0,1,1459.0,25.0,124.0,62.0,14.0
2022-10-01,58.0,1200.0,104.0,0,1271.0,60.0,98.0,66.0,19.0
2022-10-02,52.0,1256.0,139.0,1,2023.0,92.0,384.0,82.0,17.0
2022-10-03,50.0,1190.0,110.0,1,318.0,57.0,428.0,78.0,18.0
2022-10-04,57.0,1331.0,79.0,1,1227.0,68.0,390.0,64.0,23.0
2022-10-05,49.0,1261.0,81.0,0,1845.0,53.0,15.0,-8.0,25.0
2022-10-06,52.0,1230.0,112.0,1,599.0,32.0,238.0,98.0,4.0
2022-10-07,52.0,1248.0,92.0,0,1642.0,26.0,60.0,65.0,34.0
2022-10-08,57.0,1346.0,56.0,0,2014.0,94.0,404.0,33.0,18.0
2022-10-09,45.0,1288.0,136.0,1,755.0,23.0,457.0,31.0,29.0
2022-10-10,57.0,1264.0,50.0,1,723.0,97.0,171.0,71.0,26.0
2022-10-11,64.0,1166.0,47.0,1,1590.0,15.0,348.0,56.0,11.0
2022-10-12,50.0,1210.0,122.0,0,1596.0,81.0,455.0,49.0,11.0
2022-10-13,48.0,1200.0,96.0,1,1695.0,91.0,164.0,54.0,24.0
2022-10-14,53.0,1178.0,89.0,0,971.0,4.0,428.0,8.0,32.0
2022-10-15,57.0,1143.0,113.0,1,2069.0,40.0,99.0,47.0,10.0
2022-10-16,56.0,1324.0,138.0,0,1725.0,70.0,388.0,21.0,32.0
2022-10-17,42.0,1262.0,48.0,1,1231.0,94.0,424.0,61.0,25.0
2022-10-18,66.0,1343.0,65.0,1,761.0,59.0,16.0,47.0,10.0
2022-10-19,50.0,1193.0,49.0,1,1434.0,36.0,354.0,47.0,19.0
2022-10-20,55.0,1225.0,80.0,0,923.0,51.0,329.0,77.0,22.0
2022-10-21,57.0,1335.0,90.0,0,1713.0,50.0,310.0,13.0,29.0
2022-10-22,44.0,1346.0,98.0,1,1533.0,72.0,208.0,103.0,23.0
2022-10-23,63.0,1293.0,104.0,1,1238.0,51.0,346.0,45.0,25.0
2022-10-24,60.0,1290.0,140.0,0,2006.0,52.0,373.0,29.0,40.0
2022-10-25,47.0,1210.0,65.0,1,1637.0,20.0,52.0,72.0,24.0
2022-10-26,56.0,1256.0,70.0,1,1897.0,46.0,85.0,50.0,16.0
2022-10-27,47.0,1178.0,56.0,0,987.0,63.0,463.0,45.0,33.0
2022-10-28,59.0,1256.0,94.0,0,726.0,5.0,403.0,28.0,39.0
2022-10-29,49.0,1260.0,47.0,1,371.0,80.0,92.0,92.0,17.0
2022-10-30,57.0,1350.0,46.0,1,1593.0,1.0,35.0,98.0,14.0
2022-10-31,44.0,1190.0,128.0,1,1392.0,59.0,379.0,41.0,16.0
2022-11-01,49.0,1276.0,113.0,1,1654.0,34.0,61.0,47.0,26.0
2022-11-02,58.0,1221.0,67.0,0,791.0,13.0,221.0,77.0,12.0
2022-11-03,53.0,1322.0,121.0,1,1420.0,87.0,150.0,20.0,23.0
2022-11-04,66.0,1334.0,44.0,0,2078.0,41.0,325.0,62.0,39.0
2022-11-05,58.0,1224.0,92.0,0,1754.0,91.0,144.0,37.0,28.0
2022-11-06,46.0,1224.0,139.0,1,1488.0,4.0,163.0,63.0,25.0
2022-11-07,47.0,1212.0,83.0,0,1660.0,10.0,178.0,42.0,27.0
2022-11-08,44.0,1137.0,105.0,0,997.0,13.0,18.0,67.0,13.0
2022-11-09,51.0,1283.0,82.0,1,872.0,43.0,95.0,60.0,25.0
2022-11-10,50.0,1128.0,135.0,0,829.0,40.0,178.0,61.0,33.0
2022-11-11,42.0,1212.0,48.0,0,516.0,67.0,35.0,74.0,19.0
2022-11-12,53.0,1102.0,93.0,1,779.0,21.0,125.0,35.0,7.0
2022-11-13,53.0,1256.0,139.0,0,889.0,90.0,391.0,37.0,33.0
2022-11-14,52.0,1182.0,86.0,0,249.0,13.0,38.0,65.0,21.0
2022-11-15,55.0,1283.0,39.0,0,795.0,23.0,222.0,72.0,9.0
2022-11-16,43.0,1388.0,90.0,0,557.0,42.0,441.0,44.0,29.0
2022-11-17,50.0,1183.0,125.0,0,1012.0,38.0,266.0,48.0,21.0
2022-11-18,58.0,1243.0,108.0,1,753.0,81.0,201.0,67.0,28.0
2022-11-19,51.0,1165.0,64.0,0,312.0,91.0,284.0,37.0,37.0
2022-11-20,55.0,1311.0,122.0,1,1730.0,20.0,294.0,46.0,17.0
2022-11-21,69.0,1288.0,149.0,0,1362.0,14.0,363.0,51.0,38.0
2022-11-22,62.0,1287.0,101.0,1,604.0,67.0,328.0,81.0,14.0
2022-11-23,50.0,1178.0,33.0,1,466.0,3.0,60.0,67.0,20.0
2022-11-24,43.0,1179.0,80.0,0,540.0,55.0,78.0,47.0,26.0
2022-11-25,51.0,1245.0,140.0,0,1233.0,84.0,106.0,81.0,27.0
2022-11-26,46.0,1205.0,89.0,0,1099.0,49.0,154.0,57.0,22.0
2022-11-27,47.0,1272.0,83.0,1,1954.0,77.0,179.0,62.0,31.0
2022-11-28,56.0,1209.0,39.0,0,1302.0,71.0,36.0,69.0,17.0
2022-11-29,47.0,1158.0,85.0,1,2059.0,81.0,35.0,41.0,32.0
2022-11-30,55.0,1218.0,72.0,1,339.0,64.0,167.0,54.0,25.0
2022-12-01,58.0,1226.0,101.0,1,539.0,23.0,215.0,83.0,22.0
2022-12-02,53.0,1390.0,111.0,0,408.0,32.0,392.0,61.0,17.0
2022-12-03,48.0,1238.0,146.0,0,1434.0,33.0,253.0,55.0,15.0
2022-12-04,57.0,1342.0,117.0,0,1302.0,0.0,9.0,13.0,15.0
2022-12-05,52.0,1248.0,139.0,1,1483.0,54.0,307.0,73.0,17.0
2022-12-06,54.0,1206.0,151.0,1,556.0,38.0,433.0,105.0,23.0
2022-12-07,47.0,1204.0,70.0,0,591.0,47.0,416.0,43.0,33.0
2022-12-08,57.0,1250.0,92.0,0,420.0,61.0,34.0,83.0,23.0
2022-12-09,52.0,1293.0,53.0,1,1189.0,76.0,297.0,53.0,30.0
2022-12-10,58.0,1253.0,57.0,1,1838.0,15.0,421.0,50.0,17.0
2022-12-11,51.0,1207.0,36.0,0,1814.0,74.0,366.0,65.0,37.0
2022-12-12,57.0,1262.0,73.0,0,1112.0,20.0,342.0,44.0,28.0
2022-12-13,42.0,1224.0,67.0,0,543.0,86.0,390.0,77.0,15.0
2022-12-14,57.0,1126.0,116.0,0,1143.0,83.0,397.0,55.0,23.0
2022-12-15,60.0,1220.0,39.0,0,612.0,82.0,276.0,32.0,0.0
2022-12-16,48.0,1210.0,110.0,1,841.0,48.0,428.0,28.0,25.0
2022-12-17,55.0,1322.0,146.0,1,1530.0,15.0,186.0,40.0,19.0
2022-12-18,60.0,1360.0,70.0,1,1705.0,73.0,18.0,69.0,21.0
2022-12-19,67.0,1138.0,118.0,1,1199.0,56.0,120.0,39.0,22.0
2022-12-20,62.0,1200.0,42.0,0,1045.0,51.0,159.0,69.0,6.0
2022-12-21,44.0,1205.0,54.0,1,1890.0,24.0,334.0,64.0,18.0
2022-12-22,43.0,1268.0,130.0,1,676.0,58.0,348.0,47.0,23.0
2022-12-23,46.0,1384.0,64.0,1,283.0,69.0,144.0,56.0,18.0
2022-12-24,55.0,1253.0,73.0,0,1767.0,15.0,453.0,37.0,28.0
2022-12-25,46.0,1249.0,138.0,0,775.0,68.0,19.0,32.0,13.0
2022-12-26,40.0,1146.0,48.0,1,1842.0,52.0,210.0,45.0,20.0
2022-12-27,47.0,1255.0,134.0,0,1428.0,4.0,441.0,23.0,26.0
2022-12-28,55.0,1330.0,113.0,0,1406.0,42.0,317.0,40.0,32.0
2022-12-29,41.0,1191.0,82.0,1,1462.0,73.0,355.0,31.0,31.0
2022-12-30,61.0,1183.0,31.0,0,672.0,16.0,347.0,50.0,19.0
2022-12-31,57.0,1285.0,53.0,1,1590.0,38.0,70.0,29.0,2.0
2023-01-01,65.0,1332.0,71.0,0,264.0,10.0,241.0,59.0,15.0
2023-01-02,63.0,1324.0,129.0,1,701.0,30.0,275.0,64.0,23.0
2023-01-03,48.0,1223.0,71.0,0,2098.0,17.0,135.0,51.0,30.0
2023-01-04,57.0,1215.0,66.0,0,237.0,39.0,314.0,71.0,17.0
2023-01-05,56.0,1094.0,71.0,1,533.0,69.0,446.0,17.0,25.0
2023-01-06,49.0,1235.0,113.0,1,1735.0,21.0,107.0,45.0,24.0
2023-01-07,61.0,1199.0,64.0,0,1730.0,82.0,30.0,67.0,18.0
2023-01-08,64.0,1320.0,120.0,0,1811.0,66.0,186.0,59.0,25.0
2023-01-09,47.0,1183.0,91.0,1,1080.0,23.0,345.0,60.0,8.0
2023-01-10,43.0,1346.0,50.0,0,442.0,74.0,454.0,42.0,35.0
2023-01-11,44.0,1310.0,131.0,1,1701.0,4.0,403.0,46.0,35.0
2023-01-12,52.0,1286.0,117.0,0,1254.0,30.0,51.0,60.0,25.0
2023-01-13,53.0,1294.0,69.0,0,1543.0,96.0,411.0,67.0,25.0
2023-01-14,37.0,1162.0,50.0,1,1394.0,41.0,387.0,34.0,26.0
2023-01-15,64.0,1286.0,33.0,0,1033.0,96.0,120.0,93.0,24.0
2023-01-16,64.0,1376.0,75.0,1,819.0,37.0,387.0,58.0,27.0
2023-01-17,58.0,1135.0,88.0,1,923.0,40.0,49.0,46.0,7.0
2023-01-18,60.0,1301.0,84.0,0,1614.0,79.0,461.0,94.0,29.0
2023-01-19,51.0,1244.0,78.0,1,987.0,37.0,315.0,50.0,22.0
2023-01-20,41.0,1360.0,57.0,0,2010.0,43.0,237.0,45.0,28.0
2023-01-21,55.0,1365.0,99.0,0,1666.0,79.0,101.0,24.0,40.0
2023-01-22,49.0,1282.0,76.0,1,2037.0,3.0,374.0,53.0,18.0
2023-01-23,47.0,1224.0,58.0,0,1851.0,92.0,220.0,55.0,25.0
2023-01-24,42.0,1194.0,99.0,0,1120.0,40.0,225.0,63.0,25.0
2023-01-25,44.0,1277.0,110.0,0,1801.0,20.0,154.0,80.0,23.0
2023-01-26,57.0,1282.0,75.0,0,1873.0,86.0,193.0,82.0,30.0
2023-01-27,52.0,1300.0,59.0,1,1043.0,38.0,241.0,75.0,10.0
2023-01-28,48.0,1320.0,38.0,0,1300.0,2.0,118.0,98.0,21.0
2023-01-29,51.0,1202.0,45.0,1,1479.0,43.0,180.0,60.0,15.0
2023-01-30,62.0,1253.0,143.0,0,462.0,58.0,166.0,30.0,34.0
2023-01-31,58.0,1408.0,43.0,1,911.0,42.0,72.0,68.0,14.0
2023-02-01,63.0,1358.0,78.0,1,1641.0,82.0,269.0,41.0,25.0
2023-02-02,36.0,1264.0,117.0,1,1473.0,16.0,271.0,44.0,32.0
2023-02-03,40.0,1252.0,99.0,0,1901.0,38.0,32.0,16.0,19.0
2023-02-04,64.0,1194.0,33.0,0,1947.0,57.0,89.0,48.0,26.0
2023-02-05,43.0,1444.0,148.0,0,1199.0,82.0,317.0,38.0,20.0
2023-02-06,48.0,1178.0,144.0,0,435.0,93.0,322.0,63.0,18.0
2023-02-07,42.0,1324.0,56.0,0,1921.0,88.0,166.0,59.0,27.0
2023-02-08,54.0,1233.0,57.0,0,1228.0,19.0,11.0,58.0,31.0
2023-02-09,57.0,1210.0,69.0,0,2000.0,5.0,158.0,29.0,32.0
2023-02-10,39.0,1250.0,69.0,0,366.0,15.0,111.0,28.0,19.0
2023-02-11,64.0,1323.0,132.0,1,316.0,78.0,334.0,76.0,23.0
2023-02-12,44.0,1307.0,56.0,1,828.0,71.0,312.0,44.0,15.0
2023-02-13,61.0,1129.0,31.0,0,1066.0,38.0,272.0,49.0,17.0
2023-02-14,38.0,1383.0,93.0,0,1691.0,94.0,285.0,56.0,24.0
2023-02-15,59.0,1219.0,35.0,0,1109.0,82.0,170.0,49.0,26.0
2023-02-16,62.0,1357.0,114.0,1,794.0,36.0,85.0,25.0,10.0
2023-02-17,54.0,1209.0,116.0,1,1998.0,36.0,343.0,53.0,24.0
2023-02-18,59.0,1201.0,146.0,0,1636.0,43.0,308.0,67.0,23.0
2023-02-19,64.0,1081.0,129.0,0,1568.0,31.0,20.0,82.0,23.0
2023-02-20,49.0,1241.0,109.0,1,661.0,18.0,202.0,111.0,1.0
2023-02-21,49.0,1366.0,143.0,0,779.0,4.0,217.0,88.0,22.0
2023-02-22,52.0,1343.0,91.0,0,2058.0,92.0,221.0,40.0,30.0
2023-02-23,55.0,1268.0,86.0,1,1060.0,14.0,40.0,68.0,13.0
2023-02-24,54.0,1314.0,63.0,1,1992.0,73.0,60.0,92.0,21.0
2023-02-25,42.0,1233.0,64.0,1,1661.0,22.0,248.0,50.0,25.0
2023-02-26,57.0,1276.0,87.0,0,609.0,44.0,124.0,60.0,10.0
2023-02-27,44.0,1232.0,124.0,0,1142.0,19.0,124.0,64.0,21.0
2023-02-28,50.0,1223.0,126.0,0,1049.0,45.0,107.0,49.0,22.0
2023-03-01,53.0,1160.0,101.0,1,1741.0,60.0,54.0,62.0,30.0
2023-03-02,68.0,1241.0,53.0,0,549.0,2.0,363.0,85.0,27.0
2023-03-03,49.0,1215.0,112.0,1,1394.0,60.0,44.0,59.0,4.0
2023-03-04,42.0,1263.0,67.0,0,1931.0,2.0,458.0,83.0,33.0
2023-03-05,56.0,1174.0,145.0,1,537.0,40.0,208.0,33.0,15.0
2023-03-06,55.0,1113.0,102.0,1,580.0,36.0,10.0,74.0,25.0
2023-03-07,53.0,1262.0,39.0,0,337.0,98.0,173.0,41.0,27.0
2023-03-08,49.0,1180.0,46.0,0,313.0,60.0,73.0,45.0,19.0
2023-03-09,50.0,1244.0,123.0,0,1546.0,82.0,410.0,50.0,24.0
2023-03-10,59.0,1242.0,138.0,0,1453.0,21.0,386.0,63.0,29.0
2023-03-11,49.0,1332.0,76.0,1,2046.0,34.0,293.0,60.0,14.0
2023-03-12,59.0,1375.0,35.0,0,918.0,32.0,249.0,79.0,17.0
2023-03-13,48.0,1297.0,92.0,0,238.0,65.0,19.0,40.0,32.0
2023-03-14,61.0,1398.0,107.0,1,886.0,5.0,465.0,104.0,16.0
2023-03-15,60.0,1457.0,124.0,0,540.0,95.0,79.0,61.0,20.0
2023-03-16,57.0,1188.0,112.0,0,1689.0,46.0,432.0,64.0,26.0
2023-03-17,52.0,1228.0,152.0,1,519.0,52.0,411.0,56.0,23.0
2023-03-18,58.0,1310.0,58.0,1,1947.0,54.0,149.0,98.0,12.0
2023-03-19,57.0,1313.0,124.0,1,1057.0,19.0,292.0,55.0,17.0
2023-03-20,46.0,1155.0,134.0,0,872.0,93.0,417.0,96.0,38.0
2023-03-21,56.0,1273.0,49.0,0,607.0,41.0,304.0,86.0,23.0
2023-03-22,53.0,1213.0,142.0,0,911.0,0.0,53.0,15.0,20.0
2023-03-23,38.0,1287.0,76.0,1,517.0,66.0,318.0,82.0,7.0
2023-03-24,39.0,1337.0,140.0,1,1476.0,93.0,269.0,38.0,14.0
2023-03-25,47.0,1278.0,129.0,1,887.0,99.0,404.0,95.0,17.0
2023-03-26,60.0,1300.0,36.0,0,1829.0,57.0,281.0,41.0,17.0
2023-03-27,48.0,1330.0,49.0,1,1979.0,67.0,453.0,49.0,15.0
2023-03-28,49.0,1256.0,83.0,1,1278.0,85.0,209.0,90.0,24.0
2023-03-29,47.0,1261.0,36.0,1,1822.0,12.0,162.0,93.0,15.0
2023-03-30,62.0,1252.0,88.0,1,1303.0,41.0,61.0,75.0,19.0
2023-03-31,38.0,1185.0,39.0,1,2045.0,50.0,437.0,54.0,24.0
2023-04-01,42.0,1247.0,96.0,0,348.0,86.0,288.0,38.0,29.0
2023-04-02,53.0,1226.0,42.0,0,1896.0,45.0,125.0,54.0,28.0
2023-04-03,42.0,1189.0,118.0,0,1502.0,39.0,333.0,30.0,27.0
2023-04-04,36.0,1263.0,93.0,0,1679.0,47.0,439.0,85.0,35.0
2023-04-05,35.0,1312.0,65.0,1,294.0,42.0,217.0,74.0,29.0
2023-04-06,38.0,1277.0,42.0,1,1013.0,70.0,308.0,66.0,35.0
2023-04-07,41.0,1277.0,150.0,0,721.0,88.0,309.0,66.0,25.0
2023-04-08,41.0,1380.0,83.0,1,1749.0,21.0,192.0,102.0,33.0
2023-04-09,40.0,1333.0,136.0,0,747.0,71.0,5.0,88.0,34.0
2023-04-10,36.0,1336.0,56.0,0,1257.0,22.0,323.0,92.0,38.0
2023-04-11,45.0,1293.0,144.0,1,1912.0,42.0,189.0,31.0,48.0
2023-04-12,50.0,1386.0,148.0,0,1488.0,89.0,314.0,97.0,33.0
2023-04-13,40.0,1313.0,118.0,1,544.0,34.0,429.0,60.0,39.0
2023-04-14,44.0,1235.0,66.0,0,377.0,33.0,302.0,52.0,21.0
2023-04-15,32.0,1236.0,32.0,0,630.0,42.0,17.0,74.0,23.0
2023-04-16,54.0,1201.0,137.0,0,792.0,60.0,278.0,41.0,40.0
2023-04-17,27.0,1138.0,131.0,1,287.0,93.0,84.0,70.0,34.0
2023-04-18,39.0,1233.0,142.0,1,1408.0,50.0,146.0,38.0,32.0
2023-04-19,43.0,1323.0,50.0,1,1686.0,92.0,125.0,79.0,23.0
2023-04-20,52.0,1279.0,82.0,0,567.0,66.0,443.0,61.0,28.0
2023-04-21,39.0,1273.0,113.0,1,1555.0,31.0,25.0,55.0,33.0
2023-04-22,57.0,1274.0,152.0,0,1191.0,59.0,285.0,82.0,33.0
2023-04-23,47.0,1194.0,124.0,1,752.0,44.0,272.0,59.0,24.0
2023-04-24,41.0,1362.0,125.0,1,1820.0,12.0,234.0,41.0,41.0
2023-04-25,47.0,1330.0,93.0,0,651.0,17.0,414.0,82.0,28.0
2023-04-26,44.0,1192.0,41.0,0,340.0,99.0,27.0,46.0,20.0
2023-04-27,44.0,1217.0,45.0,0,947.0,63.0,243.0,83.0,41.0
2023-04-28,47.0,1139.0,132.0,0,251.0,98.0,427.0,41.0,24.0
2023-04-29,41.0,1355.0,135.0,0,730.0,56.0,136.0,69.0,32.0
2023-04-30,40.0,1197.0,38.0,1,1798.0,22.0,6.0,26.0,30.0
2023-05-01,45.0,1284.0,42.0,1,1019.0,79.0,465.0,2.0,32.0
2023-05-02,62.0,1205.0,140.0,1,1977.0,34.0,9.0,26.0,21.0
2023-05-03,48.0,1274.0,61.0,1,2078.0,63.0,188.0,19.0,20.0
2023-05-04,47.0,1237.0,102.0,1,1150.0,24.0,68.0,45.0,26.0
2023-05-05,47.0,1193.0,138.0,1,1761.0,18.0,169.0,47.0,30.0
2023-05-06,59.0,1294.0,142.0,0,2072.0,54.0,208.0,62.0,24.0
2023-05-07,49.0,1284.0,89.0,0,672.0,32.0,334.0,101.0,20.0
2023-05-08,44.0,1078.0,34.0,1,1089.0,13.0,60.0,62.0,31.0
2023-05-09,40.0,1233.0,147.0,0,954.0,91.0,159.0,64.0,48.0
2023-05-10,56.0,1251.0,151.0,1,838.0,24.0,423.0,79.0,27.0
